Time-stamp,Range,Bearing
659,6531105.447643973,0.8651528185994967
659,6357730.739216428,2.1164202611585647
659,6450501.822429353,-1.9438846937060126
659,3784753.948634772,0.3842726146024783
659,7713999.517798461,-3.131232452399742
659,7261202.932292055,-0.08598520365211948
660,3992989.6542936973,1.7588756371816545
660,5697726.30730641,1.9186723473249228
660,7260279.226532825,-0.08592912647412591
660,5959255.67989116,-2.94792615070555
660,6836824.098462743,-2.676180561056755
661,6650727.98185752,2.8822110933983986
661,1647903.4302423396,-2.0396537050880674
661,8635654.670535823,-1.5987106547962375
661,8853137.789480304,-2.723912800291844
661,4505025.0912424885,2.096173099688261
661,7259355.46680721,-0.085873056675577
662,5258063.966069448,-3.054508635500455
662,3010546.0829121848,-2.566349096718762
662,8090197.699987786,-1.7398603570731226
662,7258431.663917795,-0.08581699551241533
662,7652253.187242306,-2.2850217703548488
663,7241584.040339276,-0.6979382720088084
663,7474392.45892992,-1.7150536414278588
663,6225094.5054382775,-3.020888184577542
663,5497923.437906468,0.24552140033122855
663,6796151.538709613,2.7672411697938677
663,7257507.807025525,-0.08576094173196623
663,8512703.646319617,2.4881673104232815
664,3829264.655294037,0.48926903591605103
664,7256583.896968682,-0.08570489670862243
664,7298871.104887282,3.0733392155673083
664,4932539.467820925,0.14493677147766262
664,4721482.520211557,2.825959690507934
665,7756678.04962702,-2.07353978468721
665,4799452.680197982,-1.119652326519245
665,6416448.505480327,-2.140069695469048
665,7255659.943691215,-0.08564886032642108
665,6106876.814042246,2.541357162555758
666,5867930.809795623,3.022862328098045
666,8170785.190000633,0.30609336635806483
666,7254735.9372104835,-0.08559283270532386
666,5185247.068884685,-0.21321816449486994
666,4462266.15998552,2.8662932035144175
667,7253811.886616217,-0.08553681235594875
667,5302799.024319312,-2.644047596943164
667,5903980.024450828,-3.1388619232514396
667,8919021.48895894,1.0333571956012515
667,7087433.058104798,-0.9237505104351478
667,4652050.8732925225,-2.8598493528234377
667,1889663.7862376391,-0.6057671626458081
668,8399138.723866438,2.8932718777250517
668,7252887.782781135,-0.08548080077131757
668,8560038.595169453,0.9413548322599028
668,8506676.045059234,-0.33865948312582467
668,7927547.443239985,1.6133345472049276
669,7251963.635649382,-0.08542479783571927
669,8011675.17068357,-2.6147514275994603
669,8415174.436388774,2.7287593448342404
669,5554712.366003835,-2.0077993095633726
669,7349830.07339514,-2.144435414258441
669,6355670.764737092,0.10678641916247743
669,7905296.071002663,-2.2685707518474714
670,7251039.435238147,-0.0853688036688721
670,7396983.295503337,-1.3130226584033482
670,6877165.671237798,1.7915533910566253
670,7739713.8365450725,-2.1808432819506773
670,8472565.457791917,1.2981460392635429
671,4299043.655021682,-2.0721584671820805
671,8504936.683246145,-0.059497556046786124
671,5918160.1371261105,-1.7944521649532439
671,7250115.180675957,-0.08531281689844693
671,2224072.6284876023,2.8418321434325855
672,6668136.375117102,1.500165123763389
672,4333775.347916341,2.8329775617674353
672,7249190.8827603245,-0.08525683878283007
672,7258039.261550518,0.1440972770759137
672,8015210.056272626,1.454361536055803
673,5122973.747517743,-2.838976139983945
673,3159911.9905929468,2.0866107411737955
673,7810836.547395824,1.6122151904023774
673,7248266.531508305,-0.08520086944155668
673,6751351.625489905,-1.2851181943217693
673,7700093.941316847,-0.059146390070677464
673,5473450.560357289,1.6687333953775578
674,4559116.212839313,2.544269357029457
674,7205582.036195569,-3.0569334602611637
674,7705313.903572411,-0.2473498282335885
674,3530323.266701841,-1.8327033975753573
674,7247342.126050101,-0.08514490750175531
674,7289751.95474034,-2.512219271312059
675,6229255.790355549,-0.15680838148431617
675,5152915.051819425,-0.38101062467944435
675,2064144.4362590734,0.7672067414862348
675,6137119.009473635,2.415276060660674
675,7910662.689387701,-1.6283697100479515
675,7246417.677181709,-0.0850889542225461
676,7245493.18488391,-0.085033009606063
676,8045479.6012883,0.8955530194327183
676,787410.5597777546,-2.871088121495271
676,5936687.651934844,2.78005599095191
676,6616697.910982471,-1.0505847221214266
676,7625419.818925298,2.5767064511744584
676,8399671.382994177,-0.3511251461020273
677,4893979.300088298,1.137884415968145
677,7244568.639173567,-0.08497707377159752
677,7154162.717624603,-0.10517963788972237
677,6629849.205361025,-2.4333748864272517
677,2153284.9234182537,0.7230872215892328
678,7243644.0391831435,-0.0849211453455539
678,6823956.608806014,1.930551464399951
678,6726477.376311124,1.699184194342683
678,5509224.40162833,2.8210226087405252
678,3036915.848203779,2.2774589355064423
678,8749505.381642703,-1.8496955669158706
679,7376450.49151105,-2.7171523157096624
679,4159852.4333372945,1.2766646387025697
679,7242719.396554224,-0.08486522696376003
679,3988159.110803352,-2.6637017461353056
679,2914191.007835703,3.04521986665408
679,6650038.496795114,-2.9825789794985176
680,7241794.698760644,-0.0848093146181407
680,5904600.823602701,-0.96491937708689
680,4908255.130169506,2.523960490901258
680,4208522.531181221,-2.152606805946741
680,1187137.6119828923,2.7945804955731317
681,4246984.578293295,0.08540626142446946
681,8646750.025459884,-2.71199397479359
681,1099126.634101821,-1.582039375469254
681,5629695.698177137,-3.0277349743167794
681,7240869.958290069,-0.08475341232092398
682,6493923.477213466,1.1001946667935614
682,4284202.852508516,-3.030818914875743
682,7239945.163465536,-0.08469751743909415
682,5609992.66848573,0.25402239979738445
682,4641399.139581725,2.031226472909824
682,8405159.058584068,-2.624478943975052
682,5479479.752288043,-0.2285403062034048
683,7292864.825146728,2.375517718068672
683,7734890.055017085,0.8916199795683127
683,4723813.8891974725,1.5994004124203742
683,1598671.013645095,-0.240305264216624
683,6025346.076945495,-0.4216248248548038
683,7239020.325924391,-0.0846416326101886
683,7345401.28030707,0.7109356321482113
684,7901596.430303427,-0.9883578266201447
684,7858383.9257042315,0.5671770058066792
684,6936712.637220837,1.9860839483740613
684,7238095.433991819,-0.08458575520034024
684,7945776.660704236,1.2876444932115743
684,7909061.476404863,-0.8880763775394993
685,7237170.487650156,-0.08452988521095903
685,8188786.566087952,-2.1627152219275807
685,2603566.585077744,-1.536176770437977
685,7835503.360853289,-3.108292227528717
685,1013410.4205001212,-3.0591403878428727
685,2704095.651993986,-1.6174743414764896
685,5241606.635990044,0.8776094723209293
686,5435265.848706154,3.050793573514044
686,2746165.258516351,1.7445297714793866
686,6596734.523422915,-0.6705418997677911
686,7055924.634840333,2.9221708212839124
686,7236245.498533549,-0.08447402528086577
686,8969375.453450006,2.3670243802824875
687,5025656.492708515,0.5076220360305465
687,5592626.377431812,3.1340918415335364
687,4139844.636571654,-1.302907758619366
687,3436919.0415277523,0.6050448933297516
687,7235320.4649347775,-0.08441817265837934
687,5982697.397080659,2.0100355964700225
687,6043262.463800666,2.7691221311202314
688,8376860.73293969,2.648959955036145
688,6379866.377379289,2.2615897074236897
688,4671493.3052152535,-2.331990035905364
688,6567994.763729747,1.266945517284264
688,7234395.377714512,-0.08436232883894215
688,2667665.08353221,-0.6330100884384793
688,5798624.259051705,1.8572806092872576
689,827533.3577114475,1.0437763366765898
689,3603770.870804046,-2.2307233654663796
689,5452206.396273302,-1.8012038792103893
689,5907064.404467586,-0.23841343037651988
689,4480512.5052016005,-0.8623059102384478
689,7233470.236011363,-0.08430649244696341
689,5170562.6595756225,-0.7104364515699004
690,7232545.051455223,-0.08425066612297623
690,7665078.248675748,0.060259325398595624
690,2995485.8415292236,0.8254810234531164
690,6970263.393789939,0.5419842514348481
690,5330771.682450149,-0.03613087834663483
690,2597973.6124433535,0.22110234141620286
690,8582794.538515002,1.6908843802571725
691,4698211.958523852,0.4252398093436676
691,7859904.216909497,1.308966027664537
691,8326885.185138999,1.68578413361977
691,7231619.812378761,-0.08419484723013133
691,6608546.192800755,0.00555375313086669
692,5093064.842985027,-0.1663849328708997
692,7280006.070970181,2.458242423863563
692,6790880.849089114,-1.9684736080099017
692,894700.4639622447,-0.15871364678805888
692,3305445.0770727457,-0.7434871984120852
692,7378254.752941185,1.3301977708671902
692,7230694.52956935,-0.0841390370317185
693,1444303.0870192617,-1.783855492326022
693,7229769.193043145,-0.08408323564605374
693,4088768.83958976,0.3952211631071242
693,6286419.033763166,-2.5731948866289476
693,1795779.1459349906,-1.9653409918206555
693,3746807.5510581993,-1.0176507407081348
694,8366119.513178438,-0.37627246946448195
694,6334659.390048002,-1.8461474218581826
694,6129095.541209928,-0.4081261103332976
694,7228843.811906266,-0.0840274415805344
694,4593703.992710271,0.0920596181207363
695,7227918.377015177,-0.08397165633145477
695,6496675.965660587,0.2859977555120883
695,3675730.256764797,-1.0705829462184921
695,6326861.317782111,-2.759885345317761
695,7940634.027892316,-1.581981563323134
695,8341751.569143654,2.5602608704276513
696,7281604.828064768,1.4801291977424962
696,8635595.739809135,-0.8791308154238193
696,7213306.808035435,-1.1174653147904572
696,4701508.4790830705,-0.9529420468327504
696,7226992.898315384,-0.08391587978480482
696,5655622.9444473395,-3.01018090303087
696,7667469.639196932,1.2016290975435677
697,7226067.365822866,-0.0838601120586561
697,5950946.970327524,0.014359405552099027
697,4570260.919670824,1.3483191685035723
697,2089574.369924739,2.178767023051755
697,5551237.547960534,2.1368721027601416
697,5468599.783129992,-0.6075238716029896
697,8332580.378778993,1.646390225829604
698,8331964.456768488,-0.7606561080745069
698,3244810.3762003235,-2.1763245791126855
698,7225141.789483223,-0.0838043530391251
698,4625193.240108482,-2.7146851091171063
698,7279520.459583127,1.545093171268055
699,8107982.269072388,-2.463434829578833
699,7224216.158475845,-0.08374860146477962
699,8158511.468696161,2.45991566161836
699,4425347.181734303,2.3713192475977847
699,7037548.238803608,-2.2638023437867516
699,4731341.68103661,-1.2928276510083034
699,1719107.8519222455,-1.4381731139296305
700,4202478.3005046155,2.1172107972603516
700,6955379.588075714,-1.6622216615937389
700,8232124.448266892,-0.21200106563334778
700,3248817.0331342216,-1.410750444123867
700,7223290.483584049,-0.08369285860087748
700,2709072.0962428297,-0.019715012038379255
701,8588688.692458916,-1.6818227465378464
701,7068793.531050984,0.5312296959662232
701,7271448.61585896,2.3820749470703317
701,6598578.784869085,1.7916305337773037
701,7222364.754823636,-0.08363712456524629
701,5522950.14720877,0.9843782205424687
702,7858085.664766256,0.8956701546457687
702,7221438.982140414,-0.08358139924425445
702,3636683.0962371235,-1.1155712623129015
702,5942126.93733309,-2.5177198335550295
702,8634461.245789478,-0.4016597241858852
702,8847699.398015277,0.6247071551132864
703,7220513.154715808,-0.08352568137549293
703,7571010.123534508,-2.317999924445906
703,6786916.867191305,0.8254849631029044
703,6295169.629089543,-2.2227526361163905
703,7340420.727369608,1.4472404278258415
703,8721444.006937005,-1.8372310006705803
704,8272732.394959133,2.5728463006475097
704,5067817.467602549,2.390285545038314
704,7107166.704841572,-1.956745848197951
704,7219587.283331112,-0.0834699722252046
704,2191047.3760321527,-2.839012682746953
705,4669193.219448664,-2.2742083062273504
705,3935309.576877183,-2.016738483113962
705,8274330.884417963,0.45274470164073705
705,4725714.270839988,2.6181521812535635
705,7218661.367967191,-0.08341427179555318
706,7217735.388674344,-0.08335858031941887
706,7872043.132810749,-0.3411923830155452
706,5345820.215169442,-1.5422775100002621
706,3540470.0924643064,2.4118182647012554
706,5798409.928851711,-1.1956052829665673
707,7216809.374497067,-0.08330289607185946
707,5682820.204719,1.2300575069099642
707,4122703.8697383436,1.1514062228618556
707,6513096.339787809,2.0536260645060875
707,5085366.042153328,-2.3880042373262444
708,7168058.872451206,-2.565298257455473
708,7215883.307150308,-0.08324722204720958
708,8263102.499921243,2.3421588846933985
708,2380433.1758323726,0.06639800273216144
708,8110371.329429318,-1.9335577126653976
708,5687872.798623033,-0.6924929401417538
709,2702376.5466786698,-0.9714204054440287
709,2322695.7226445433,-2.592141936934386
709,6328755.498750558,1.4149770116397795
709,7214957.184951223,-0.08319155548556931
709,7926019.836253619,1.0703001402247891
709,6603130.074500621,-1.552175152776581
710,7792439.971634487,1.086011480032213
710,819301.2203523048,2.7370937378408517
710,6312793.6147618275,-1.1392843414629683
710,7214031.01867807,-0.08313589765466123
710,8014919.837283218,1.7191800272773647
711,4426384.476009006,-1.4853563286687692
711,4785529.507352544,-2.0141298270680497
711,7213104.798346216,-0.0830802486717025
711,7684255.29896195,-1.0775938958432232
711,5354624.312759606,-1.2983394725105868
711,2578014.304792282,-2.130349937794105
712,6111750.682747737,-0.9642720988085912
712,4573958.279512658,0.08420096819864693
712,2632092.678391507,-3.057429825616328
712,8815761.110030638,1.8220393388381615
712,7833431.400986969,-0.9619519082805648
712,3952383.333501466,2.5719176499139516
712,7212178.533072661,-0.08302460704192575
713,8085478.254400113,-2.4499888385594804
713,8492099.682784516,-1.606902024908582
713,8846717.997148655,-0.9555509130093623
713,8111506.8350468315,0.9230679274860041
713,7211252.223668689,-0.08296897414890282
713,7541422.743641406,1.8583285698046978
713,6191594.02112995,2.9008111216752943
714,7210325.860149531,-0.08291335010966795
714,6112297.530375536,-1.999218428896086
714,2475668.4144532033,-1.234478548427797
714,3995513.449566136,-2.5639924655327624
714,6863583.267517826,-1.2239022562277317
714,2831403.4896227852,-1.3697121744431036
715,7209399.452461627,-0.08285773481141037
715,3135836.6437845603,1.235382216901916
715,5274317.881547661,0.4172520459846949
715,8951760.995292142,0.8614224731594592
715,8024263.998222373,1.1556545104444738
715,6389052.59213967,2.17322122193393
715,7624965.646524855,0.4760473701278494
716,7587645.437155984,2.9745059522575925
716,3224717.4839260336,1.5395250501113864
716,7957127.516953097,-2.3804380953626305
716,6217853.138636707,-1.4265900149619093
716,3110681.592993022,0.17370498613861415
716,7208472.990620129,-0.08280212837104237
717,7004761.770939705,-0.4884957559847767
717,8981557.045084847,0.13589511737622376
717,4736811.371965398,-0.40964686013496737
717,5941347.705523854,-0.8039613981588707
717,7207546.474605787,-0.08274653079055402
718,7206619.923505051,-0.08269094045984023
718,3046866.256126682,2.8116434824563012
718,5124691.40583937,-2.8571278475175683
718,4736338.03744787,-0.5375019002099564
718,3701973.5309365275,-2.7826022256005043
718,5825923.655211307,1.1883711844303604
719,7205693.318194276,-0.08263535899286992
719,2373397.6664289623,-0.36458195322891046
719,7973880.787016799,-0.27254110562034944
719,6309698.967737633,-2.013931138267011
719,8440166.491642939,2.9901282214837015
720,5264534.141605421,-0.8300690895289639
720,6060131.947790237,-1.1124639461666228
720,7204766.658654222,-0.08257978639163624
720,1933603.10307278,3.0456181868713674
720,8812201.0014478,2.625727517142463
721,7203839.954007315,-0.08252422116028359
721,3573165.338259989,0.5401274520534237
721,7837331.3013416575,-2.8469164721494873
721,2792772.451174793,0.9899164494150536
721,4178841.125373698,-0.10489540714270369
721,5670625.755772562,2.440684418731218
721,6121096.549794283,-2.210388295554134
722,7317312.44466862,-0.5406023312390629
722,4529635.491148888,-2.059729448455745
722,7214892.272698531,1.6518142708772017
722,7202913.195917612,-0.08246866618202181
722,7694520.742242209,-2.6698093005523127
723,7201986.392683881,-0.08241311857751277
723,6258057.919506752,1.975497275263054
723,8172926.060125848,-2.6396200682790356
723,8108003.416760979,-0.5304754773000344
723,7916765.697958273,-2.987341916283984
724,7206494.612708216,1.9665442415828398
724,7201059.54511134,-0.08235757973236482
724,8394376.951806888,-1.5948076782301233
724,6824203.830711818,-0.6442855314679091
724,7437806.302949639,0.2846721679084419
724,3994931.06002784,-1.6838900365162008
724,3650196.918300286,0.2615300695587265
725,4075090.3756171926,1.5835460530965357
725,2682636.7889985517,-3.139077977599272
725,821340.2741427103,-1.820120530476733
725,8586430.082978452,1.0244900000599946
725,7200132.643214744,-0.0823020497629404
725,7862842.921778939,-1.947707575370463
726,7199205.696941073,-0.08224652855712386
726,3874451.5689364737,2.2876344159880104
726,4220521.108155394,-2.1234105532111847
726,5729754.837089602,2.610859643176179
726,8289311.753320986,-0.017226170910504664
726,8217890.3115838375,-0.6629285653455217
726,3820896.720134245,-0.2688282044637751
727,4629813.180776251,-1.7827391780921895
727,7198278.696305,-0.08219101623115581
727,8596530.223261407,-0.23619617846699567
727,6491328.77301364,-2.2082682999200687
727,6733610.899286465,1.5009386613577451
727,7605908.355704038,1.3744316638329341
727,4849092.641860708,0.06089433484516258
728,8999402.661298964,3.0062496120079976
728,1529672.6746299947,-2.135694564392501
728,7197351.650433165,-0.0821355112883311
728,7824483.252167314,-0.5804797677063569
728,8566065.739220582,0.12842399191302134
728,1267668.47943871,-1.945232435643185
729,7196424.560128026,-0.08208001511518594
729,3920504.886005169,3.0802189390606
729,3902225.103096155,1.0947229144549484
729,8416604.955181599,-0.33633362502251996
729,8191473.40623906,-1.3590043656966266
729,8811256.82822639,-0.7131996269631362
730,8098647.189347609,-2.1067877463144997
730,6735722.996568935,-0.9107381629607503
730,6704655.419161103,-1.6971127912838846
730,1599421.7218521347,2.563878287875255
730,7195497.41540413,-0.08202452782777708
730,5471314.023924823,0.543169531154248
730,5622261.7730130395,-1.9322979452440034
731,8064737.552223181,-2.4936036017955545
731,8822142.811236845,0.7645045097738863
731,7436628.285801373,0.06572512216172957
731,7603026.898340816,2.0855381233372676
731,7194570.226208694,-0.0819690493143056
732,3214223.013918195,-0.7774045359116163
732,8112132.442595805,-2.681516334075972
732,7410177.735462655,0.6874865894626894
732,7692487.739103744,1.8147714393993952
732,7193642.982556176,-0.08191357969070602
733,8198298.667547507,2.4430205628790387
733,7094840.76098488,2.692719703087672
733,8862258.96901469,-0.6369475737184607
733,2561058.7671129256,1.1912600715027035
733,7192715.693576226,-0.08185811745966577
734,8256658.491961121,-0.39013808668796046
734,2868099.6679908894,0.4852609378930227
734,8529518.196011025,-2.2576802265516966
734,7191788.35010199,-0.0818026641222676
734,3582083.531783866,3.1319061051158963
735,7190860.962897436,-0.08174722095297529
735,3909272.034800416,-2.1388077412057664
735,6262930.869002477,-0.015502438652154327
735,3553869.385788392,-1.1413737539119648
735,8819679.096703699,-0.4851650479530252
736,7189933.530309827,-0.0816917851821508
736,5437361.741393195,-0.07622736945031619
736,5447438.388573315,2.664441555589941
736,4903623.850533082,1.493521606398593
736,7545465.287631009,0.22346194622391757
737,4249306.866927337,1.5123690129447187
737,479082.3151872538,1.597799464653861
737,3999980.284129595,-0.48458882364795314
737,7910065.704910276,-1.1238305761416145
737,7189006.042355076,-0.0816363569248682
738,7188078.510612197,-0.08158093884234655
738,4673607.772967018,1.7424347836253926
738,7127178.865840398,1.300766121942836
738,5366360.662421788,-2.3127825214889315
738,8372024.729381903,-0.5887229730931288
739,6654121.872683672,-2.1496460074561554
739,7187150.933431777,-0.08152552816384043
739,2780024.128147553,1.0255054241222363
739,3371592.913989443,0.5635290609052055
739,6752728.5725522395,2.894774999635654
739,3958031.6036360334,-0.6038891747353843
739,5827049.904763877,1.3339656851879511
740,7569470.389362101,-1.4599595942728334
740,2221089.774874482,-1.1810793443077598
740,2881332.33601954,-1.115151098331291
740,4063812.078634182,-1.8959742347617061
740,8253231.400563596,-1.1106365052756548
740,7186223.302457193,-0.08147012777811186
740,5965038.77419421,0.7369235841877855
741,3814278.278060314,2.6716032793355367
741,8730838.716896752,1.9559659079046252
741,1722946.251095394,-1.3083250462600955
741,419123.12562325684,1.6187159899813088
741,8377620.775294652,-0.1535292796224158
741,7185295.626007993,-0.08141473480030782
741,8893514.116419427,0.8417452415356927
742,7184367.894912561,-0.08135935073250249
742,6530154.014332685,-1.4556520494119376
742,7252528.774886009,0.3990156857020784
742,7631742.497990137,-2.2236164231029387
742,6885960.767733496,-0.23302679003743104
743,8107351.185747653,-2.768059259124616
743,7183440.11911869,-0.0813039754636562
743,1002742.0213313205,-2.5631449338194616
743,6590707.412317777,-2.361372003785801
743,2015841.3037796188,2.9691799752587404
743,6731645.781149238,-2.1164899076227544
744,6360725.777946388,1.6693077959822624
744,7182512.297795749,-0.08124860760829719
744,8553325.977546899,1.1044363420285193
744,8058540.269639064,2.8512076764345666
744,7050371.956161976,2.461282577620043
744,543961.1795805121,-0.19559948137522434
745,7842367.608084025,-2.7843632902270143
745,1019019.6422226578,2.5069897585748167
745,5409529.685768514,0.9110250479492624
745,5069326.176284651,0.4342873927172904
745,2671825.5164822075,0.016160898792342986
745,7181584.422581385,-0.08119325005673529
745,6476731.468914008,0.535827393994898
746,7180656.501800903,-0.08113789992258018
746,8315407.292615872,-0.1411245522352866
746,1564848.9572724863,-2.2952396430653708
746,8559762.078757705,-1.903125941083933
746,6792502.920287323,2.8041404913300028
746,5376379.398057584,1.997770396256496
747,7791876.7182370005,0.5337347094874194
747,5768279.795038251,-2.298764123751649
747,1442967.5168112605,-1.0411175696366763
747,7179728.526279715,-0.08108255870852717
747,4705459.392781218,3.045418286665459
747,8635563.279421765,-1.511044704016734
748,7178800.505965852,-0.08102722630385319
748,7931228.852879009,-2.4713788902612643
748,7449664.483471228,-3.1292802025185185
748,8855223.825373393,-2.191172506922961
748,6829549.784569544,-1.3935605439756256
748,3624665.288632914,-0.8261276432081497
749,6927580.090480075,-2.7265962693921324
749,7310797.9570879275,2.6222062122514513
749,7177872.440840292,-0.08097190271076952
749,7620791.150089455,-2.0426022227348484
749,2994297.2309376826,-3.056975847417165
749,5198807.121767397,-1.2351770518153269
750,3207759.0523563484,2.6557925656822396
750,7176944.330884011,-0.08091658793148869
750,7999457.81107097,2.2550732510204923
750,4204340.39693477,-0.34685852835829345
750,1805021.1622658118,-0.46889921961432585
750,8669529.3683507,-0.8429836164813109
751,3641496.5946254884,-0.07814604624255596
751,7176016.16530294,-0.08086128069180654
751,4078261.9188137036,2.1852640408069015
751,8839811.839482632,-1.5376500289466686
751,8280544.369863155,1.5699631426191438
752,7175087.945693937,-0.0808059837715204
752,7223996.483903019,-3.015071525374154
752,4362351.14061308,2.3372243839921234
752,6122991.163353424,1.7221567213563913
752,1936967.4375344613,0.4412231530409626
752,8428244.945678484,2.3662042436195114
752,7260962.698811427,-1.4782999502536838
753,8900675.970748011,2.374594061209506
753,7174159.690357777,-0.08075069416964725
753,5785388.783243737,-0.5720694470050883
753,7655649.001616983,-2.488924231990097
753,1807018.3364575387,0.3996519888216755
753,2667624.908254814,0.6949912350285875
753,4857021.516571773,2.0121731657698807
754,1781127.496517603,-2.409660451594734
754,7173231.380148395,-0.08069541350231466
754,5098530.029447385,-0.8782006697848131
754,5772989.441679485,1.5866431507636996
754,2043498.036914384,3.121021534706249
755,7172303.01504665,-0.0806401417715537
755,6674053.346907994,-0.653180455557463
755,3166196.6375838984,-0.4041391245241607
755,7747569.310255526,-1.8118376455892922
755,8030381.438985224,-2.6165873705378484
755,7361782.832224576,1.1773781951371203
756,5774610.511481168,-1.1010962806024864
756,2873599.1697384412,0.8062696325921374
756,8973228.456846721,-1.310434300479072
756,1773601.6062751843,0.7916557235427463
756,7171374.614968499,-0.08058487875489968
757,5830231.932190466,-1.0295246909854348
757,8923375.070944794,0.7330758742828036
757,8090207.853019703,-0.6502554285348483
757,4258950.75692999,-0.7291096004880926
757,7170446.159959887,-0.08052962467913215
757,1815525.2061126183,2.787122994588785
758,2447246.943037268,0.9010990006532404
758,8851555.901417613,-1.8911093948405944
758,5852689.851625587,0.9448787925871448
758,7169517.649197812,-0.0804743781560058
758,6816809.918212766,0.48806522213753584
759,7350302.73227822,-0.9660006930261196
759,6031345.573645347,-1.1556852778977507
759,6840433.658461989,-2.914422648842192
759,7696005.78462837,-0.5316407688223869
759,7168589.104206803,-0.08041914174380646
759,8710278.55470157,-1.087478887918006
760,2482320.582566637,-2.6821208505994494
760,7167660.503425348,-0.08036391288819739
760,5935542.212207086,1.9119456027845527
760,6364043.379633432,1.705972549935574
760,3209622.3184517673,-1.822676259377489
760,3700313.7178740324,-1.0297430075746032
761,8088159.535381543,1.9637909507174387
761,3025348.4159363126,-1.7556986736906375
761,5197563.100518359,-0.020135541351196662
761,7166731.847638196,-0.08030869298149636
761,5659297.955508607,-1.7678157307412479
761,6526218.040334732,2.1545049706645036
762,8765298.988875559,2.240667412394389
762,7165803.156761862,-0.08025348180199231
762,3545329.32190379,-1.6094013504178941
762,2827100.0896680052,-0.8650611162331646
762,7488333.430457436,2.5134413950644547
763,3653746.973939336,-1.434411286289864
763,8475389.626390565,-1.9840897955695331
763,7164874.41084177,-0.08019827957572452
763,6707311.889369877,0.845454812814225
763,7628102.8118523285,2.6551769643583114
764,7163945.609858802,-0.08014308630473424
764,7863225.647800154,0.49187428838816566
764,2042067.8966189343,0.5411877403648923
764,7451362.980610167,0.15861014989215982
764,3600997.4882059013,3.125356507222741
765,7680791.449000201,-0.40804174920571007
765,5602040.375113251,-1.3935413559252938
765,2888828.7791192094,1.018750023578158
765,7069443.916121022,2.0742659936217427
765,6859748.254078592,0.43309213957483167
765,7163016.772929721,-0.08008790037610279
765,8737574.400958907,2.485891816457832
766,8866603.972291706,-2.2659886372581495
766,8004549.045859837,1.9929458958287327
766,8982841.088357355,1.7873176597685776
766,1870208.2383743857,0.01358316235859665
766,7162087.88170029,-0.08003272479848215
767,7161158.934551914,-0.0799775567905605
767,8598880.964453671,-1.1137541304625158
767,7691555.590201509,0.36559826004950086
767,7251915.447949076,1.3705999089087908
767,4351294.857035677,1.6987656019170219
767,8882622.61527686,-2.9767701579868473
767,8337728.683409293,-2.844839911085543
768,7356058.219837884,2.053563105447265
768,3160600.026523194,-2.340097998660513
768,7160229.952201663,-0.07992239752296605
768,7179425.972857203,-2.2865521962363564
768,8213521.4201368075,1.7084730314170198
769,3634491.3867341164,-3.1284894339386584
769,5327664.434391294,-0.5531657666266538
769,8534098.322172424,2.345479225589821
769,7159300.914694454,-0.07986724722099714
769,8044720.527615975,-0.3734737858397781
770,7158371.831979356,-0.07981210577532526
770,8381159.566893943,2.12197586996884
770,5875511.618839148,2.2507372069302662
770,5659947.273223721,2.322344840697042
770,8332421.018157961,0.3513080383344696
771,7276369.602452698,-2.6508676824876907
771,7157442.694069193,-0.07975697329950046
771,6840796.075494055,1.4198935566525006
771,3318422.7437582184,-1.5057829884807126
771,4035121.579596376,-2.171545854029688
772,5285134.698682119,1.2295442110465085
772,7018840.831356591,-2.611352522908521
772,7156513.520881385,-0.07970184957306958
772,6436994.357570968,-1.8706432251195946
772,6808626.750609949,-1.0381086688690602
772,322130.0992654008,-2.49753739192345
772,3107324.5950156925,0.7834172151969134
773,3112366.567625008,0.30058327066277174
773,8283522.274267567,1.3737323681236002
773,1403794.0398332588,0.059591989730153415
773,5648672.387896878,-0.8333415875483816
773,7155584.292460503,-0.07964673482083671
773,3437884.909980781,-0.778369533518362
774,6910000.550094393,-2.8345094913842646
774,3213546.521088548,-1.5012045313993243
774,7154655.007992386,-0.07959162765158781
774,8256162.059734831,-2.7688124181676783
774,1914921.0580633418,-1.5961705725299489
775,6923193.64374647,2.7315199792013662
775,1149034.2522556696,1.438972951742111
775,7466423.553458436,1.8605883029727608
775,2544741.1839854955,0.43885784798135025
775,7153725.688985422,-0.07953653063159319
775,4804620.368202893,2.8614808394008766
775,2419242.819410277,1.4094208311793401
776,8234598.721411711,-2.6170495673114793
776,6823720.940967933,1.34560574375116
776,4005742.8257217645,2.2574464888210564
776,7152796.31389433,-0.07948144119856607
776,6818554.004110863,-2.1815751274928514
777,7954349.587251017,0.8949081370491714
777,5059528.724117597,0.870750816653746
777,4836035.394913913,-2.253524598691231
777,5928958.354101208,-1.458811608351697
777,5237629.15044761,-0.8212241204242938
777,7151866.893463577,-0.07942636063688871
778,7813893.328101038,-3.1146892766594756
778,7150937.417705707,-0.0793712890596831
778,7272702.871821108,-2.996397232225287
778,7145618.868064509,-2.130470052870986
778,3843201.0451338943,0.047730127920403397
778,2019117.9591022374,-1.9807644312236603
778,7184496.238551492,0.39443190394420624
779,7150007.896570202,-0.07931622635819177
779,6306385.166736083,-0.7893866307674167
779,7679540.45819162,-0.28396956843492416
779,4111942.9004340176,1.0431142662579467
779,4737853.657741957,0.38014451506949914
780,2897778.202420831,-1.4931097126761206
780,7942639.372787207,-0.4918483185794689
780,5929710.3907191,-1.7009815672144157
